,Diario,Titular,Pos,Neg,Neu,Extensión,Link,Fecha,Autor,Recogido,Obj_link
1797,La Razón,"La impulsividad de Ayuso, el desgaste de Bal y la monotonía de Monasterio",0.001770420349203,0.9934687614440918,0.0047608455643057,13,https://www.larazon.es/madrid/20210503/d5o3anofibdhboubtztsqcgk7e.html,2021-05-03,"['Jaime V. Echagüe', 'Rafael Fernández', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a6559a490>
1796,El País,Las consecuencias del 4-M,0.0064165401272475,0.9643343091011048,0.029249120503664,4,https://elpais.com/opinion/2021-05-03/las-consecuencias-del-4-m.html,2021-05-03,"['Mariola Urrea Corres', 'Alberto Di Lolli', 'Pool']",03-05-21,<diario.Link object at 0x7f8bec0da5d0>
1795,El Español,"Ayuso y la robot Sophia hablan del 4-M con piropo incluido: “Presidenta, viene muy guapa”",0.7780584692955017,0.0137927373871207,0.2081488072872162,15,https://www.elespanol.com/curiosidades/espana-pueblos/20210503/ayuso-robot-sophia-hablan-piropo-incluido-presidenta/578442553_0.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f9a64838d50>
1794,El Español,"Con la familia, en la sierra, corriendo o con robots: así ha sido la jornada de reflexión de los candidatos",0.0397382043302059,0.0292163304984569,0.9310454726219176,20,https://www.elespanol.com/espana/madrid/20210503/familia-sierra-corriendo-robots-jornada-reflexion-candidatos/578442741_0.html,2021-05-03,['C. F.'],03-05-21,<diario.Link object at 0x7f9a6485e350>
1815,La Razón,"4-M en la Comunidad de Madrid: Seguridad Covid, rapidez en el escrutinio y confianza en el voto por correo",0.4444877207279205,0.027303697541356,0.5282085537910461,19,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210503/ifquit2gnjahjdjs3kmuhwc7oq.html,2021-05-03,"['Rafael Fernández', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a65591a10>
1793,El Español,Edmundo Bal recupera la confianza de Toni Roldán y Javier Nart para Cs con su campaña en Madrid,0.1371888220310211,0.2329078614711761,0.6299033164978027,18,https://www.elespanol.com/espana/madrid/20210503/edmundo-bal-toni-roldan-javier-nart-madrid/578442780_0.html,2021-05-03,['C. F.'],03-05-21,<diario.Link object at 0x7f9a6484a310>
1804,El País,"Últimas noticias de las elecciones 4-M en Madrid: La jornada de reflexión, en directo",0.672433078289032,0.0635860413312912,0.2639809250831604,14,https://elpais.com/espana/elecciones-madrid/2021-05-03/ultimas-noticias-de-las-elecciones-4m-en-madrid-la-jornada-de-reflexion-en-directo.html,2021-05-03,['El País'],03-05-21,<diario.Link object at 0x7f9a6586fd90>
1816,El País,Por si acaso,0.0884237885475158,0.0296807121485471,0.8818954229354858,3,https://elpais.com/opinion/2021-05-03/por-si-acaso.html,2021-05-03,"['Juan Luis Cebrián', 'Eva Vázquez']",03-05-21,<diario.Link object at 0x7f8bec13b490>
1831,La Razón,Más críticas y con más ganas de ir a votar,0.3424656391143799,0.0591022372245788,0.598432183265686,10,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210503/oxso5ypegfbe5asugwapoc5jtu.html,2021-05-03,"['José Lorente Ferrer', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a65591190>
1818,El País,"Sánchez y Ayuso, batalla final",0.0170247796922922,0.0563578605651855,0.9266173839569092,5,https://elpais.com/espana/elecciones-madrid/2021-05-03/sanchez-y-ayuso-batalla-final.html,2021-05-03,['Xosé Hermida'],03-05-21,<diario.Link object at 0x7f8bec0da850>
1792,El País,El efecto refugio de Mónica García,0.0121504347771406,0.8282653689384459,0.1595841944217682,6,https://elpais.com/espana/elecciones-madrid/2021-05-03/el-efecto-refugio-de-monica-garcia.html,2021-05-03,"['Javier Casqueiro', 'Víctor Lerena']",03-05-21,<diario.Link object at 0x7f8bec0d1450>
1988,El Mundo,"Tezanos insulta a los votantes de Isabel Díaz Ayuso y les llama ""tabernarios""",0.002389310859143734,0.9932323694229126,0.004378240089863539,13,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/03/6090585d21efa015548b45cb.html,2021-05-03,['El Mundo'],04-05-21,<diario.Link object at 0x7f203f2b52d0>
1959,El País,La campaña de las elecciones del 4-M en la Comunidad de Madrid,0.028396086767315865,0.48606279492378235,0.48554113507270813,12,https://elpais.com/espana/elecciones-madrid/2021-05-03/ultimas-noticias-de-las-elecciones-4m-en-madrid-la-jornada-de-reflexion-en-directo.html,2021-05-03,"['El País', 'Europa Press']",04-05-21,<diario.Link object at 0x7f203febb690>
1956,El País,"Impuestos, sanidad, educación, vivienda: así son las propuestas que se enfrentan hoy en las urnas",0.02364395186305046,0.3105147182941437,0.665841281414032,15,https://elpais.com/espana/elecciones-madrid/2021-05-03/dos-modelos-para-madrid.html,2021-05-03,"['Elsa García De Blas', 'Foto', 'Comunidad De Madrid Efe']",04-05-21,<diario.Link object at 0x7f203febb4d0>
1949,El País,Así será la jornada electoral en la Comunidad de Madrid,0.0468941368162632,0.09778594970703125,0.8553199768066406,10,https://elpais.com/espana/elecciones-madrid/2021-05-03/asi-sera-la-jornada-electoral-en-madrid.html,2021-05-03,"['Isabel Valdés', 'Víctor Sainz']",04-05-21,<diario.Link object at 0x7f203f31dc90>
1902,ABC,Sánchez se la juega a una carta y el PSOE apunta a una contienda muy igualada,0.04071392863988876,0.09305918216705322,0.8662269115447998,16,https://www.abc.es/espana/abci-sanchez-juega-carta-y-psoe-apunta-contienda-igualada-202105040102_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f208404a510>
1894,ABC,Horario para votar en las elecciones de Madrid,0.07374156266450882,0.036897797137498856,0.8893605470657349,8,https://www.abc.es/espana/madrid/abci-horarios-votar-elecciones-madrid-nsv-202105040008_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f20840461d0>
1836,El Español,Lunes de reflexión,0.2037140429019928,0.2498014569282532,0.5464844107627869,3,https://www.elespanol.com/opinion/columnas/20210503/lunes-reflexion/578322167_13.html,2021-05-03,"['María Vega', 'Juan Ignacio Crespo', 'J. A. Montano', 'Rebeca Argudo']",03-05-21,<diario.Link object at 0x7f8bddc573d0>
1835,El País,¿A qué prestar atención el 4-M? Las claves de la jornada,0.0351542457938194,0.1724520772695541,0.7923937439918518,11,https://elpais.com/espana/elecciones-madrid/2021-05-03/a-que-prestar-atencion-el-4-m-las-claves-de-la-jornada.html,2021-05-03,"['Kiko Llaneras', 'Víctor Sainz']",03-05-21,<diario.Link object at 0x7f8bec0d1c50>
1834,La Razón,Elecciones en la Comunidad de Madrid: los madrileños podrán saber en tiempo real el aforo de su colegio electoral,0.0364219285547733,0.0201722886413335,0.9434057474136353,19,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210503/7g3zplmo6zfx5hrlwy7a442jza.html,2021-05-03,"['Rafael Fernández', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a655f7e50>
1833,El Español,"Ayuso, la ""tonta"", ""menor"" e ""incompetente"" que se ha acabado metiendo a los madrileños en el bolsillo",0.0018194795120507,0.995972454547882,0.0022080128546804,17,https://www.elespanol.com/espana/20210503/ayuso-tonta-incompetente-acabado-metiendo-madrilenos-bolsillo/578192922_0.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f8bddb8aa50>
1832,La Razón,“La vía 62″: ¿por qué Ayuso podría prescindir de Vox sin llegar a la mayoría absoluta?,0.0027964373584836,0.9872393012046814,0.009964351542294,16,https://www.larazon.es/madrid/20210503/dafudcahefcvzp4eum434r7w3y.html,2021-05-03,"['Pablo Gómez', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a655f7950>
1830,El País,"De ‘tardeo’ con un rey, un faraón y cuatro diosas",0.0737952142953872,0.1495634019374847,0.7766414284706116,10,https://elpais.com/espana/elecciones-madrid/2021-05-03/de-tardeo-con-un-rey-un-faraon-y-cuatro-diosas.html,2021-05-03,"['Luz Sánchez-Mellado', 'David Exposito']",03-05-21,<diario.Link object at 0x7f8bec0de790>
1829,El País,El Roto,0.0033848597668111,0.9751962423324584,0.021418934687972,2,https://elpais.com/opinion/2021-05-03/el-roto.html,2021-05-03,['El Roto'],03-05-21,<diario.Link object at 0x7f8bec13b950>
1828,El País,Elecciones en Madrid: Castiza,0.0171280521899461,0.0890273004770279,0.8938446640968323,4,https://elpais.com/opinion/2021-05-03/castiza.html,2021-05-03,"['Marta Sanz', 'Jesús Hellín', 'Europa Press']",03-05-21,<diario.Link object at 0x7f8bec13b710>
1827,El Español,De Ayuso a Pablo Iglesias: analizamos con expertos el estilo de los candidatos a la Comunidad de Madrid,0.1036434397101402,0.08518648147583,0.8111700415611267,18,https://www.elespanol.com/corazon/famosos/20210503/ayuso-pablo-iglesias-analizamos-candidatos-comunidad-madrid/577192780_0.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f8bddb861d0>
1826,El Español,Una reflexión entre la infamia y la concordia,0.3095284402370453,0.1360626220703125,0.5544089078903198,8,https://www.elespanol.com/opinion/editoriales/20210503/reflexion-infamia-concordia/578332163_14.html,2021-05-03,"['María Vega', 'Juan Ignacio Crespo', 'J. A. Montano', 'Rebeca Argudo']",03-05-21,<diario.Link object at 0x7f8bddb85650>
1825,La Razón,Elecciones Madrid 2021: a qué hora abren los colegios electorales,0.014407274313271,0.0459067001938819,0.9396860003471376,10,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210503/lmhj47dhdrdxhnbylv3qycszoq.html,2021-05-03,"['Lucía Puig', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a66653390>
1824,El Español,"España, 2023 (y II)",0.2304651141166687,0.0585114769637584,0.7110233306884766,4,https://www.elespanol.com/opinion/tribunas/20210503/espana-ii/577812223_12.html,2021-05-03,"['María Vega', 'Juan Ignacio Crespo', 'J. A. Montano', 'Rebeca Argudo', 'Begoña Villacís']",03-05-21,<diario.Link object at 0x7f8bddc62250>
1823,El Español,Cuando madrileñear era progre: la izquierda cede el orgullo de la capital al centroderecha,0.0148664591833949,0.8969300389289856,0.088203527033329,14,https://www.elespanol.com/espana/20210503/madrilenear-progre-izquierda-cede-orgullo-capital-centroderecha/578192932_0.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f8bddb85050>
1822,El País,Pablo Iglesias: Sciammarella,0.0335325337946414,0.0642255693674087,0.9022419452667236,3,https://elpais.com/opinion/2021-05-03/sciammarella.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f8bec13b7d0>
1820,El País,Preparando la siguiente campaña,0.053878653794527,0.03240617364645,0.9137151837348938,4,https://elpais.com/opinion/2021-05-03/preparando-la-siguiente-campana.html,2021-05-03,"['Pepa Bueno', 'Jesús Hellín', 'Europa Press']",03-05-21,<diario.Link object at 0x7f8bec13bfd0>
1819,El Español,Así habría cambiado la campaña: los 15 días en los que Interior ocultó las detenciones de Podemos,0.0153829334303736,0.6395628452301025,0.3450542688369751,17,https://www.elespanol.com/espana/politica/20210503/cambiado-campana-dias-interior-oculto-detenciones-podemos/578192960_0.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f8bddc57890>
1817,El Español,"Tanta gloria lleves como paz dejas, Pablo",0.7784152030944824,0.0295521263033151,0.1920326203107834,7,https://www.elespanol.com/opinion/columnas/20210503/gloria-lleves-paz-dejas-pablo/578322168_13.html,2021-05-03,"['María Vega', 'Juan Ignacio Crespo', 'J. A. Montano', 'Rebeca Argudo']",03-05-21,<diario.Link object at 0x7f8bddc5dd10>
1791,eldiario.es,Última hora del coronavirus y de la jornada de reflexión en Madrid,0.0455380789935588,0.0800273418426513,0.8744345307350159,12,https://www.eldiario.es/sociedad/ultima-hora-coronavirus-politica-3-de-mayo_6_7892957.html,2021-05-03,"['Cristina Armunia Berges', 'Alberto Ortiz', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Sergio Ferrer', 'Elena Herrera', 'Iñigo Sáenz De Ugarte', 'Marta Borraz']",03-05-21,<diario.Link object at 0x7f9a6558cc10>
1821,La Razón,¿Cuál ha sido la última palabra de campaña de los seis candidatos para pedir el voto?,0.0171578284353017,0.1767535954713821,0.8060885667800903,16,https://www.larazon.es/madrid/20210503/3s2e736manb7hpxro5dauznyxy.html,2021-05-03,"['Pablo Gómez', 'Marilyn Dos Santos', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f8bddcf79d0>
1789,La Razón,"El poco carisma de Gabilondo, la agresividad de García y el egocentrismo de Iglesias",0.0020109738688915,0.9943443536758424,0.0036446654703468,14,https://www.larazon.es/madrid/20210503/2q233u3ghzhs5amd4v3y5scxou.html,2021-05-03,"['Jaime V. Echagüe', 'Rafael Fernández', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a6559e510>
1760,ABC,Estos son los horarios para ir a votar hoy en las elecciones de Madrid,0.0215379148721694,0.0701799765229225,0.9082821607589722,14,https://www.abc.es/espana/madrid/abci-horarios-votar-elecciones-madrid-nsv-202105040008_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67ec07b7d0>
1759,La Razón,Juristas piden cautela por el Consejo de Ministros del 4-M,0.0065389964729547,0.9226588010787964,0.0708022639155387,10,https://www.larazon.es/espana/20210503/y5epgtjbdra77hgh5puynp3t6u.html,2021-05-03,"['A. Rojo', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f8bddcb5510>
1758,El Confidencial,Jornada de reflexión en Madrid: ¿Qué está permitido en víspera de elecciones?,0.0167673025280237,0.8208949565887451,0.1623376756906509,12,https://www.elconfidencial.com/espana/madrid/2021-05-03/jornada-de-reflexion-elecciones-madrid_2939871/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa0fc06d0>
1757,ABC,Dónde pedir el justificante de haber votado en las elecciones que debes entregar en el trabajo,0.0074133072048425,0.022766837850213,0.9698198437690736,16,https://www.abc.es/espana/madrid/abci-donde-pedir-justificante-votacion-elecciones-madrid-nsv-202105040008_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67eda3cb50>
1756,El Confidencial,Cs se acerca a sus elecciones más decisivas entre la esperanza y el miedo al abismo,0.4425368309020996,0.1615920513868332,0.3958710730075836,16,https://www.elconfidencial.com/espana/madrid/2021-05-03/ciudadanos-4-m-decisivo-arrimadas-esperanza-borde-abismo_3059527/,2021-05-03,['Paloma Esteban'],03-05-21,<diario.Link object at 0x7f9aa1f91410>
1755,El Confidencial,"¿Qué quiere Vox para Madrid? Las 10 medidas ""urgentes"" para las elecciones del 4-M",0.0164426583796739,0.2114796191453933,0.7720777988433838,14,https://www.elconfidencial.com/espana/madrid/2021-05-03/medidas-urgentes-vox-programa-elecciones-madrid_3042131/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa1521e90>
1754,El Confidencial,El programa de Más Madrid con el que se presenta Mónica García a las elecciones del 4-M,0.0603775791823864,0.231674239039421,0.7079482078552246,17,https://www.elconfidencial.com/espana/madrid/2021-05-03/programa-elecciones-mas-madrid-4m-monica-garcia_3040391/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa1f33690>
1753,El Confidencial,¿A qué hora se puede ir a votar el 4-M?: horario de los colegios electorales,0.0096963550895452,0.073123000562191,0.917180597782135,15,https://www.elconfidencial.com/espana/madrid/2021-05-03/horarios-colegios-electorales-madrid_3049036/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa1521e50>
1752,El Mundo,La motorizada de Pablo,0.0610024221241474,0.0893838182091713,0.8496136665344238,4,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/03/608ed2f021efa07e2c8b458b.html,2021-05-03,"['David Fernández', 'Santiago González']",03-05-21,<diario.Link object at 0x7f8bec0f89d0>
1751,El Confidencial,El plan de Isabel Díaz Ayuso para Madrid: así es el programa del PP para las elecciones del 4-M,0.0373556315898895,0.1552512794733047,0.8073931336402893,19,https://www.elconfidencial.com/espana/madrid/2021-05-03/program-pp-elecciones-isabel-diaz-ayuso_3041839/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aaafc8a50>
1750,El Confidencial,Así es el programa de Unidas Podemos para las elecciones de Madrid: el plan de Pablo Iglesias,0.0560218654572963,0.0901802852749824,0.8537977933883667,17,https://www.elconfidencial.com/espana/madrid/2021-05-03/programa-unidas-podemos-elecciones-pablo-iglesias_3043816/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa3d92f10>
1749,El Confidencial,"El programa del PSOE a las elecciones en Madrid: las ""prioridades"" de Ángel Gabilondo para el 4-M",0.0542927272617816,0.2054687738418579,0.7402385473251343,17,https://www.elconfidencial.com/espana/madrid/2021-05-03/programa-psoe-elecciones-madrid-gabilondo_3037411/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa1521cd0>
1748,El Confidencial,¿Elecciones en horario laboral? Permisos para ausentarse del puesto este 4-M,0.0047179237008094,0.9288615584373474,0.0664204955101013,11,https://www.elconfidencial.com/juridico/2021-05-03/permiso-trabajo-laboral-elecciones-madrid-4m_3009955/,2021-05-03,['Irene Cortés'],03-05-21,<diario.Link object at 0x7f9aa2fac350>
1747,ABC,¿Cuánto tiempo tengo derecho para votar si hoy trabajo?,0.0114539582282304,0.5818742513656616,0.4066718220710754,9,https://www.abc.es/espana/madrid/abci-cuanto-tiempo-derecho-votar-trabajo-nsv-202105040009_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67eda3c610>
1746,El País,Podcast ‘La batalla por Madrid’ | Ep. 11: El último chotis,0.1782736033201217,0.0822647288441658,0.7394617199897766,11,https://elpais.com/espana/elecciones-madrid/2021-05-03/podcast-la-batalla-por-madrid-ep-11-el-ultimo-chotis.html,2021-05-03,"['Montserrat Domínguez', 'Patricia Peiró', 'Miguel Cantón', 'José Juan Morales']",03-05-21,<diario.Link object at 0x7f8bec0d1410>
1745,El País,Elecciones 4-M: Por favor,0.0112569313496351,0.0446571037173271,0.9440858960151672,4,https://elpais.com/opinion/2021-05-03/por-favor.html,2021-05-03,"['Almudena Grandes', 'Fernando Villar']",03-05-21,<diario.Link object at 0x7f8bec0da2d0>
1790,eldiario.es,"El PSOE denuncia a Ayuso ante la Junta Electoral por ""el uso torticero y partidista"" del acto institucional del 2 de mayo",0.0025165094994008,0.9846803545951844,0.0128031773492693,22,https://www.eldiario.es/politica/psoe-denuncia-ayuso-junta-electoral-torticero-partidista-acto-institucional-2-mayo_1_7893177.html,2021-05-03,"['Elena Herrera', 'Ballesteros', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Sergio Ferrer', 'Iñigo Sáenz De Ugarte', 'Marta Borraz', 'José Precedo']",03-05-21,<diario.Link object at 0x7f9a64836550>
1744,El País,España se juega su futuro en Madrid,0.0277072098106145,0.7801293730735779,0.1921634227037429,7,https://elpais.com/espana/elecciones-madrid/2021-05-03/espana-se-juega-su-futuro-en-madrid.html,2021-05-03,"['El País', 'Santi Burgos', 'Víctor Sainz', 'Víctor Lerena', 'Cézaro De Luca', 'Europa Press', 'Jesus Briones', 'Daniel Gonzalez']",03-05-21,<diario.Link object at 0x7f8bec0ded90>
1743,El Confidencial,"Elecciones 4-M | El PSOE denuncia a Ayuso ante la JEC por un Dos de Mayo ""partidista""",0.0033585145138204,0.9755797386169434,0.0210618320852518,17,https://www.elconfidencial.com/espana/madrid/2021-05-03/elecciones-madrid-ultima-hora-directo-4-de-mayo-jornada-reflexion_3055792/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa2d19e90>
1742,Público,Elecciones 4M: El voto por correo aumenta en un 41% respecto a 2019,0.0272011999040842,0.0934482589364051,0.8793506026268005,13,https://www.publico.es//politica/elecciones-4m-voto-correo-aumenta-madrid-41-respecto-2019.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f9a643afc10>
1741,El Confidencial,"8.000 policías, cinco millones de mascarillas y 45.000 pantallas faciales para el 4-M",0.0535623244941234,0.1491338312625885,0.7973037958145142,13,https://www.elconfidencial.com/espana/2021-05-03/8-000-policias-5-millones-mascarillas-proteger-4m_3061188/,2021-05-03,['Roberto R. Ballesteros'],04-05-21,<diario.Link object at 0x7f682220e3d0>
1740,El Confidencial,Tezanos ataca a Ayuso antes del 4-M y llama tabernarios a los votantes del PP,0.0019441461190581,0.9935548901557922,0.0045010186731815,15,https://www.elconfidencial.com/espana/madrid/2021-05-03/tezanos-ataca-a-ayuso-antes-del-4-m-y-llama_3061711/,2021-05-03,['P. D. A.'],04-05-21,<diario.Link object at 0x7f67ee4991d0>
1739,El Confidencial,Programa del PP para las elecciones en Madrid: así es el plan de Isabel Díaz Ayuso,0.0473253279924392,0.1367649137973785,0.815909743309021,16,https://www.elconfidencial.com/espana/madrid/2021-05-03/program-pp-elecciones-isabel-diaz-ayuso_3041839/,2021-05-03,['El Confidencial'],04-05-21,<diario.Link object at 0x7f67edaf2f10>
1761,eldiario.es,Votar en día laborable no es igual a baja participación: qué pasó en las 33 veces que en España no votamos en domingo,0.0011735905427485,0.9942359328269958,0.0045904591679573,23,https://www.eldiario.es/politica/votar-dia-laborable-no-afecta-participacion-dicen-datos-33-veces-espana-no-votamos-domingo_1_7877825.html,2021-05-03,"['Ana Ordaz', 'Iker Rioja Andueza', 'Elena Herrera', 'Canarias Ahora', 'Rodrigo Saiz', 'Víctor Honorato', 'Neus Tomàs', 'Arturo Puente', 'Esther Palomera', 'Eldiario.Es Catalunya']",04-05-21,<diario.Link object at 0x7f67b403e510>
1762,ABC,Estos son los derechos que tienen los trabajadores para ir a votar hoy en las elecciones de Madrid,0.0141798183321952,0.3905104398727417,0.5953097939491272,18,https://www.abc.es/espana/madrid/abci-estos-son-derechos-trabajadores-para-votar-elecciones-madrid-nsv-202105040007_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67eda86490>
2126,Público,Elecciones en Madrid Podemos fía las elecciones al despertar de la izquierda tras la campaña más intensa y personal de Iglesias,0.0847744569182396,0.1996215581893921,0.7156040072441101,21,https://www.publico.es//politica/elecciones-madrid-fia-elecciones-despertar-izquierda-campana-intensa-personal-iglesias.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f204de3fb50>
1764,Público,Aumenta la presión hospitalaria en Madrid en vísperas de las elecciones del 4M,0.0028554438613355,0.9910865426063538,0.0060579250566661,13,https://www.publico.es//sociedad/aumenta-presion-hospitalaria-madrid-visperas-elecciones-4m.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67afafbb10>
1788,La Razón,¿Qué es vivir a la madrileña?,0.0493907034397125,0.2133667916059494,0.7372424602508545,6,https://www.larazon.es/madrid/20210503/t3jqiy4u7rfb3huutvkgndcyxi.html,2021-05-03,"['Susana Campo', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f9a6559e990>
1782,ABC,"Taberna, caverna, Tezanos",0.038496010005474,0.0314659476280212,0.930038034915924,3,https://www.abc.es/opinion/abci-julian-quiros-taberna-caverna-tezanos-202105032322_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67b41a5890>
1787,La Razón,Y Ayuso se encontró con un ex en el último día de campaña,0.0181620176881551,0.45500648021698,0.5268315672874451,13,https://www.larazon.es/madrid/20210503/tcoccozggvezbpjlkro6zckl5u.html,2021-05-03,"['Pablo Gómez', 'Última Actualización.']",03-05-21,<diario.Link object at 0x7f8bddd1bd50>
1786,El Español,Los seis municipios y siete distritos en los que el PSOE puede evitar el fracaso electoral en Madrid,0.0283060260117054,0.2336615622043609,0.7380324602127075,18,https://www.elespanol.com/espana/politica/20210503/municipios-distritos-psoe-evitar-fracaso-electoral-madrid/578192907_0.html,2021-05-03,[],03-05-21,<diario.Link object at 0x7f8bddc57610>
1785,El Confidencial,Ni Gallardón ni Aguirre: Ayuso se lanza con su madrileñismo a abrir una era en el PP,0.0440767407417297,0.65177321434021,0.3041500449180603,17,https://www.elconfidencial.com/espana/madrid/2021-05-03/aguirre-gallardon-ayuso-se-lanza-nueva-era-madrilenismo-debate-identitario_3058979/,2021-05-03,['Paloma Esteban'],03-05-21,<diario.Link object at 0x7f8c2a805750>
1783,ABC,Cuándo se sabrán los resultados de las elecciones de Madrid,0.0185456648468971,0.0591155476868152,0.9223387241363524,10,https://www.abc.es/espana/madrid/abci-cuando-se-sabran-resultados-elecciones-madrid-nsv-202105040007_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67edafae50>
1784,ABC,Hasta qué hora se puede votar en las elecciones de Madrid 2021,0.0134974671527743,0.0536789670586586,0.9328235387802124,12,https://www.abc.es/espana/madrid/abci-hasta-que-hora-votar-elecciones-madrid-nsv-202105040007_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67eda86610>
1781,ABC,Elecciones Madrid La jornada de reflexión de los candidatos al 4-M: de paseos por la Sierra a tiempo en familia,0.3336118757724762,0.1966064125299453,0.4697818160057068,20,https://www.abc.es/espana/madrid/abci-elecciones-madrid-jornada-reflexion-candidatos-paseos-sierra-tiempo-familia-202105031420_noticia.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67ec07f210>
1780,El País,Fotos: Hitos electorales del PP en la Comunidad de Madrid,0.1356789618730545,0.0739770233631134,0.7903440594673157,10,https://elpais.com/elpais/2021/05/03/album/1620039754_659937.html,2021-05-03,"['El País', 'Manuel Escalera', 'Gorka Lejarcegi', 'Luis Magán', 'Uly Martín', 'Álvaro García']",04-05-21,<diario.Link object at 0x7f67b41535d0>
1779,El País,Madrid vota entre continuidad o cambio tras 26 años de gobiernos del PP,0.0348642170429229,0.1816155314445495,0.7835202217102051,13,https://elpais.com/espana/elecciones-madrid/2021-05-03/dos-modelos-para-madrid.html,2021-05-03,"['Elsa García De Blas', 'Comunidad De Madrid', 'Comunidad De Madrid Efe']",04-05-21,<diario.Link object at 0x7f67b415f9d0>
1778,El País,De la libertad a las amenazas de muerte: seis instantes clave de la campaña más polémica,0.1836879104375839,0.2857208847999573,0.5305911302566528,16,https://elpais.com/espana/elecciones-madrid/2021-05-03/de-la-libertad-a-las-amenazas-de-muerte-seis-instantes-clave-de-la-campana-mas-polemica.html,2021-05-03,"['Juan José Mateo', 'Javier López', 'David Expósito', 'Víctor Sainz', 'Olmo Calvo', 'Andrea Comas', 'Europa Press']",04-05-21,<diario.Link object at 0x7f67b41504d0>
1777,El Mundo,"El presidente del CIS insulta a los votantes de Isabel Díaz Ayuso y les llama ""tabernarios""",0.002258074702695,0.9934715032577516,0.0042703519575297,16,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/03/6090585d21efa015548b45cb.html,2021-05-03,['El Mundo'],04-05-21,<diario.Link object at 0x7f67b403f050>
1763,El Confidencial,"Reflexión de última hora: resumen de los programas de PP, PSOE, UP, Vox, Más Madrid...",0.0350513905286788,0.0354945957660675,0.9294539093971252,15,https://www.elconfidencial.com/espana/madrid/2021-05-03/analisis-de-ultima-hora-el-resumen-de-los-programas-de-pp-psoe-podemos-vox_3057903/,2021-05-03,['El Confidencial'],03-05-21,<diario.Link object at 0x7f9aa0ff4090>
1775,La Razón,El contrato de la UE con AstraZeneca exime a la farmacéutica de pagar multas por incumplimientos,0.0426929481327533,0.2533421218395233,0.7039649486541748,16,https://www.larazon.es/sociedad/20210503/p7ftwif5wvggvovo53ppeezyt4.html,2021-05-03,"['Mirentxu Arroqui', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f67aff55f10>
1765,Público,Elecciones en Madrid Más Madrid llega al 4M aupado por las encuestas para apuntalar su posición como referente del bloque progresista,0.0787132978439331,0.242323026061058,0.6789637207984924,21,https://www.publico.es//politica/mas-madrid-llega-al-4m-aupado-encuestas-apuntalar-posicion-referente-bloque-progresista.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67afafbf50>
